10.164.72.104 - - [12/Sep/2020:09:10:26 +0000] "POST /initialize HTTP/1.1" 200 21 "-" "isucon-initialize" 16.486
10.164.72.104 - - [12/Sep/2020:09:10:27 +0000] "GET /api/chair/29501 HTTP/1.1" 200 526 "-" "isucon-verify" 0.006
10.164.72.104 - - [12/Sep/2020:09:10:27 +0000] "POST /api/estate HTTP/1.1" 201 11 "-" "isucon-verify" 0.693
10.164.72.104 - - [12/Sep/2020:09:10:27 +0000] "GET /api/estate/29501 HTTP/1.1" 200 664 "-" "isucon-verify" 0.002
10.164.72.104 - - [12/Sep/2020:09:10:27 +0000] "GET /api/chair/29501 HTTP/1.1" 200 526 "-" "isucon-verify" 0.001
10.164.72.104 - - [12/Sep/2020:09:10:27 +0000] "POST /api/chair/buy/29501 HTTP/1.1" 200 11 "-" "isucon-verify" 0.005
10.164.72.104 - - [12/Sep/2020:09:10:27 +0000] "GET /api/chair/29501 HTTP/1.1" 404 9 "-" "isucon-verify" 0.002
10.164.72.104 - - [12/Sep/2020:09:10:28 +0000] "GET /api/estate/low_priced HTTP/1.1" 200 12913 "-" "ISUCON Icetanuki bottle-2cafa4a2-b9dd-4b70-aefc-e7fc20a1c8e2" 0.012
10.164.72.104 - - [12/Sep/2020:09:10:28 +0000] "GET /api/estate/low_priced HTTP/1.1" 200 12913 "-" "ISUCON Nickel mobile-f6ffd245-dbb8-42e5-8966-99fc9900a446" 0.009
10.164.72.104 - - [12/Sep/2020:09:10:28 +0000] "GET /api/estate/low_priced HTTP/1.1" 200 12913 "-" "ISUCON Icetanuki alpha-0d6b07cf-27f6-435f-a9cf-b3c5241a0e4f" 0.006
10.164.72.104 - - [12/Sep/2020:09:10:28 +0000] "GET /api/estate/low_priced HTTP/1.1" 200 12913 "-" "ISUCON Web Browser alpha-66f7a70e-1776-494a-99e7-d1c772fe4ec9" 0.011
10.164.72.104 - - [12/Sep/2020:09:10:28 +0000] "GET /api/estate/low_priced HTTP/1.1" 200 12913 "-" "ISUCON Nickel beta-d5dbe943-085f-4e2a-8761-2b1616467ac1" 0.019
10.164.72.104 - - [12/Sep/2020:09:10:28 +0000] "GET /api/estate/low_priced HTTP/1.1" 200 12913 "-" "ISUCON Icetanuki bottle-dcd7b3ab-fd1c-4375-a46c-556a81ce6703" 0.014
10.164.72.104 - - [12/Sep/2020:09:10:28 +0000] "GET /api/chair/low_priced HTTP/1.1" 200 10755 "-" "ISUCON Icetanuki bottle-2cafa4a2-b9dd-4b70-aefc-e7fc20a1c8e2" 0.073
10.164.72.104 - - [12/Sep/2020:09:10:28 +0000] "GET /api/estate/search/condition HTTP/1.1" 200 1563 "-" "ISUCON Icetanuki bottle-2cafa4a2-b9dd-4b70-aefc-e7fc20a1c8e2" 0.001
10.164.72.104 - - [12/Sep/2020:09:10:28 +0000] "GET /api/chair/low_priced HTTP/1.1" 200 10755 "-" "ISUCON Nickel mobile-f6ffd245-dbb8-42e5-8966-99fc9900a446" 0.086
10.164.72.104 - - [12/Sep/2020:09:10:28 +0000] "GET /api/chair/search/condition HTTP/1.1" 200 1950 "-" "ISUCON Nickel mobile-f6ffd245-dbb8-42e5-8966-99fc9900a446" 0.001
10.164.72.104 - - [12/Sep/2020:09:10:28 +0000] "GET /api/chair/low_priced HTTP/1.1" 200 10755 "-" "ISUCON Icetanuki bottle-dcd7b3ab-fd1c-4375-a46c-556a81ce6703" 0.085
10.164.72.104 - - [12/Sep/2020:09:10:28 +0000] "GET /api/estate/search/condition HTTP/1.1" 200 1563 "-" "ISUCON Icetanuki bottle-dcd7b3ab-fd1c-4375-a46c-556a81ce6703" 0.001
10.164.72.104 - - [12/Sep/2020:09:10:28 +0000] "GET /api/chair/low_priced HTTP/1.1" 200 10755 "-" "ISUCON Icetanuki alpha-0d6b07cf-27f6-435f-a9cf-b3c5241a0e4f" 0.105
10.164.72.104 - - [12/Sep/2020:09:10:28 +0000] "GET /api/estate/search/condition HTTP/1.1" 200 1563 "-" "ISUCON Icetanuki alpha-0d6b07cf-27f6-435f-a9cf-b3c5241a0e4f" 0.001
10.164.72.104 - - [12/Sep/2020:09:10:28 +0000] "GET /api/chair/low_priced HTTP/1.1" 200 10755 "-" "ISUCON Nickel beta-d5dbe943-085f-4e2a-8761-2b1616467ac1" 0.126
10.164.72.104 - - [12/Sep/2020:09:10:28 +0000] "GET /api/chair/low_priced HTTP/1.1" 200 10755 "-" "ISUCON Web Browser alpha-66f7a70e-1776-494a-99e7-d1c772fe4ec9" 0.122
10.164.72.104 - - [12/Sep/2020:09:10:28 +0000] "GET /api/chair/search/condition HTTP/1.1" 200 1950 "-" "ISUCON Nickel beta-d5dbe943-085f-4e2a-8761-2b1616467ac1" 0.002
10.164.72.104 - - [12/Sep/2020:09:10:28 +0000] "GET /api/chair/search/condition HTTP/1.1" 200 1950 "-" "ISUCON Web Browser alpha-66f7a70e-1776-494a-99e7-d1c772fe4ec9" 0.003
10.164.72.104 - - [12/Sep/2020:09:10:28 +0000] "GET /api/estate/search?doorWidthRangeId=0&page=0&perPage=25 HTTP/1.1" 200 16293 "-" "ISUCON Icetanuki bottle-2cafa4a2-b9dd-4b70-aefc-e7fc20a1c8e2" 0.124
10.164.72.104 - - [12/Sep/2020:09:10:28 +0000] "GET /api/estate/search?page=0&perPage=25&rentRangeId=3 HTTP/1.1" 200 16645 "-" "ISUCON Icetanuki bottle-dcd7b3ab-fd1c-4375-a46c-556a81ce6703" 0.108
10.164.72.104 - - [12/Sep/2020:09:10:28 +0000] "GET /api/chair/search?page=0&perPage=25&priceRangeId=2 HTTP/1.1" 200 13290 "-" "ISUCON Nickel mobile-f6ffd245-dbb8-42e5-8966-99fc9900a446" 0.184
10.164.72.104 - - [12/Sep/2020:09:10:28 +0000] "GET /api/estate/search?doorHeightRangeId=0&page=0&perPage=25 HTTP/1.1" 200 16139 "-" "ISUCON Icetanuki alpha-0d6b07cf-27f6-435f-a9cf-b3c5241a0e4f" 0.136
10.164.72.104 - - [12/Sep/2020:09:10:28 +0000] "GET /api/estate/search?doorWidthRangeId=0&page=3&perPage=25 HTTP/1.1" 200 16180 "-" "ISUCON Icetanuki bottle-2cafa4a2-b9dd-4b70-aefc-e7fc20a1c8e2" 0.119
10.164.72.104 - - [12/Sep/2020:09:10:28 +0000] "GET /api/estate/search?page=4&perPage=25&rentRangeId=3 HTTP/1.1" 200 16280 "-" "ISUCON Icetanuki bottle-dcd7b3ab-fd1c-4375-a46c-556a81ce6703" 0.092
10.164.72.104 - - [12/Sep/2020:09:10:28 +0000] "GET /api/chair/search?page=0&perPage=25&widthRangeId=0 HTTP/1.1" 200 13211 "-" "ISUCON Web Browser alpha-66f7a70e-1776-494a-99e7-d1c772fe4ec9" 0.178
10.164.72.104 - - [12/Sep/2020:09:10:28 +0000] "GET /api/chair/search?page=0&perPage=25&priceRangeId=2 HTTP/1.1" 200 13290 "-" "ISUCON Nickel beta-d5dbe943-085f-4e2a-8761-2b1616467ac1" 0.190
10.164.72.104 - - [12/Sep/2020:09:10:28 +0000] "GET /api/estate/search?doorHeightRangeId=0&page=4&perPage=25 HTTP/1.1" 200 16084 "-" "ISUCON Icetanuki alpha-0d6b07cf-27f6-435f-a9cf-b3c5241a0e4f" 0.124
10.164.72.104 - - [12/Sep/2020:09:10:28 +0000] "GET /api/estate/search?doorWidthRangeId=0&page=4&perPage=25 HTTP/1.1" 200 16105 "-" "ISUCON Icetanuki bottle-2cafa4a2-b9dd-4b70-aefc-e7fc20a1c8e2" 0.111
10.164.72.104 - - [12/Sep/2020:09:10:28 +0000] "GET /api/estate/search?page=4&perPage=25&rentRangeId=3 HTTP/1.1" 200 16280 "-" "ISUCON Icetanuki bottle-dcd7b3ab-fd1c-4375-a46c-556a81ce6703" 0.106
10.164.72.104 - - [12/Sep/2020:09:10:28 +0000] "GET /api/chair/search?page=4&perPage=25&priceRangeId=2 HTTP/1.1" 200 13267 "-" "ISUCON Nickel mobile-f6ffd245-dbb8-42e5-8966-99fc9900a446" 0.183
10.164.72.104 - - [12/Sep/2020:09:10:28 +0000] "GET /api/chair/search?page=0&perPage=25&widthRangeId=0 HTTP/1.1" 200 13211 "-" "ISUCON Web Browser alpha-66f7a70e-1776-494a-99e7-d1c772fe4ec9" 0.139
10.164.72.104 - - [12/Sep/2020:09:10:28 +0000] "GET /api/chair/search?page=2&perPage=25&priceRangeId=2 HTTP/1.1" 200 13413 "-" "ISUCON Nickel beta-d5dbe943-085f-4e2a-8761-2b1616467ac1" 0.137
10.164.72.104 - - [12/Sep/2020:09:10:28 +0000] "GET /api/estate/search?doorHeightRangeId=0&page=3&perPage=25 HTTP/1.1" 200 15752 "-" "ISUCON Icetanuki alpha-0d6b07cf-27f6-435f-a9cf-b3c5241a0e4f" 0.100
10.164.72.104 - - [12/Sep/2020:09:10:28 +0000] "GET /api/estate/search?doorWidthRangeId=1&page=0&perPage=25 HTTP/1.1" 200 16342 "-" "ISUCON Icetanuki bottle-2cafa4a2-b9dd-4b70-aefc-e7fc20a1c8e2" 0.100
10.164.72.104 - - [12/Sep/2020:09:10:28 +0000] "GET /api/estate/search?doorHeightRangeId=0&page=0&perPage=25 HTTP/1.1" 200 16139 "-" "ISUCON Icetanuki bottle-dcd7b3ab-fd1c-4375-a46c-556a81ce6703" 0.097
10.164.72.104 - - [12/Sep/2020:09:10:28 +0000] "GET /api/estate/search?doorHeightRangeId=1&page=0&perPage=25 HTTP/1.1" 200 16286 "-" "ISUCON Icetanuki alpha-0d6b07cf-27f6-435f-a9cf-b3c5241a0e4f" 0.063
10.164.72.104 - - [12/Sep/2020:09:10:28 +0000] "GET /api/chair/search?page=2&perPage=25&priceRangeId=2 HTTP/1.1" 200 13413 "-" "ISUCON Nickel mobile-f6ffd245-dbb8-42e5-8966-99fc9900a446" 0.137
10.164.72.104 - - [12/Sep/2020:09:10:28 +0000] "GET /api/chair/search?page=3&perPage=25&priceRangeId=2 HTTP/1.1" 200 13400 "-" "ISUCON Nickel beta-d5dbe943-085f-4e2a-8761-2b1616467ac1" 0.131
10.164.72.104 - - [12/Sep/2020:09:10:28 +0000] "GET /api/estate/search?doorHeightRangeId=0&page=1&perPage=25 HTTP/1.1" 200 16200 "-" "ISUCON Icetanuki bottle-dcd7b3ab-fd1c-4375-a46c-556a81ce6703" 0.093
10.164.72.104 - - [12/Sep/2020:09:10:28 +0000] "GET /api/estate/search?doorHeightRangeId=1&page=2&perPage=25 HTTP/1.1" 200 16297 "-" "ISUCON Icetanuki alpha-0d6b07cf-27f6-435f-a9cf-b3c5241a0e4f" 0.076
10.164.72.104 - - [12/Sep/2020:09:10:28 +0000] "GET /api/estate/search?doorWidthRangeId=1&page=2&perPage=25 HTTP/1.1" 200 15830 "-" "ISUCON Icetanuki bottle-2cafa4a2-b9dd-4b70-aefc-e7fc20a1c8e2" 0.117
10.164.72.104 - - [12/Sep/2020:09:10:28 +0000] "GET /api/chair/search?page=0&perPage=25&widthRangeId=0 HTTP/1.1" 200 13211 "-" "ISUCON Web Browser alpha-66f7a70e-1776-494a-99e7-d1c772fe4ec9" 0.196
10.164.72.104 - - [12/Sep/2020:09:10:28 +0000] "GET /api/estate/search?doorHeightRangeId=0&page=3&perPage=25 HTTP/1.1" 200 15752 "-" "ISUCON Icetanuki bottle-dcd7b3ab-fd1c-4375-a46c-556a81ce6703" 0.070
10.164.72.104 - - [12/Sep/2020:09:10:28 +0000] "GET /api/chair/search?heightRangeId=0&page=0&perPage=25 HTTP/1.1" 200 13083 "-" "ISUCON Nickel mobile-f6ffd245-dbb8-42e5-8966-99fc9900a446" 0.142
10.164.72.104 - - [12/Sep/2020:09:10:28 +0000] "GET /api/estate/13109 HTTP/1.1" 200 640 "-" "ISUCON Icetanuki bottle-dcd7b3ab-fd1c-4375-a46c-556a81ce6703" 0.037
10.164.72.104 - - [12/Sep/2020:09:10:28 +0000] "GET /api/estate/search?doorHeightRangeId=1&page=3&perPage=25 HTTP/1.1" 200 16449 "-" "ISUCON Icetanuki alpha-0d6b07cf-27f6-435f-a9cf-b3c5241a0e4f" 0.098
10.164.72.104 - - [12/Sep/2020:09:10:28 +0000] "GET /api/estate/search?doorWidthRangeId=1&page=0&perPage=25 HTTP/1.1" 200 16342 "-" "ISUCON Icetanuki bottle-2cafa4a2-b9dd-4b70-aefc-e7fc20a1c8e2" 0.098
10.164.72.104 - - [12/Sep/2020:09:10:28 +0000] "GET /api/estate/27922 HTTP/1.1" 200 676 "-" "ISUCON Icetanuki bottle-dcd7b3ab-fd1c-4375-a46c-556a81ce6703" 0.020
10.164.72.104 - - [12/Sep/2020:09:10:28 +0000] "GET /api/estate/25848 HTTP/1.1" 200 646 "-" "ISUCON Icetanuki alpha-0d6b07cf-27f6-435f-a9cf-b3c5241a0e4f" 0.016
10.164.72.104 - - [12/Sep/2020:09:10:28 +0000] "GET /api/estate/15203 HTTP/1.1" 200 635 "-" "ISUCON Icetanuki bottle-2cafa4a2-b9dd-4b70-aefc-e7fc20a1c8e2" 0.017
10.164.72.104 - - [12/Sep/2020:09:10:28 +0000] "POST /api/estate/req_doc/27922 HTTP/1.1" 200 11 "-" "ISUCON Icetanuki bottle-dcd7b3ab-fd1c-4375-a46c-556a81ce6703" 0.007
10.164.72.104 - - [12/Sep/2020:09:10:28 +0000] "GET /api/estate/20578 HTTP/1.1" 200 601 "-" "ISUCON Icetanuki alpha-0d6b07cf-27f6-435f-a9cf-b3c5241a0e4f" 0.006
10.164.72.104 - - [12/Sep/2020:09:10:28 +0000] "GET /api/estate/18350 HTTP/1.1" 200 634 "-" "ISUCON Icetanuki bottle-2cafa4a2-b9dd-4b70-aefc-e7fc20a1c8e2" 0.005
10.164.72.104 - - [12/Sep/2020:09:10:28 +0000] "POST /api/estate/req_doc/20578 HTTP/1.1" 200 11 "-" "ISUCON Icetanuki alpha-0d6b07cf-27f6-435f-a9cf-b3c5241a0e4f" 0.003
10.164.72.104 - - [12/Sep/2020:09:10:28 +0000] "POST /api/estate/req_doc/18350 HTTP/1.1" 200 11 "-" "ISUCON Icetanuki bottle-2cafa4a2-b9dd-4b70-aefc-e7fc20a1c8e2" 0.002
10.164.72.104 - - [12/Sep/2020:09:10:28 +0000] "GET /api/chair/search?kind=%E3%82%A8%E3%83%AB%E3%82%B4%E3%83%8E%E3%83%9F%E3%82%AF%E3%82%B9&page=0&perPage=25 HTTP/1.1" 200 13504 "-" "ISUCON Nickel beta-d5dbe943-085f-4e2a-8761-2b1616467ac1" 0.160
10.164.72.104 - - [12/Sep/2020:09:10:28 +0000] "GET /api/chair/search?heightRangeId=3&page=0&perPage=25 HTTP/1.1" 200 13305 "-" "ISUCON Web Browser alpha-66f7a70e-1776-494a-99e7-d1c772fe4ec9" 0.119
10.164.72.104 - - [12/Sep/2020:09:10:28 +0000] "GET /api/estate/low_priced HTTP/1.1" 200 12913 "-" "ISUCON Icetanuki bottle-dcd7b3ab-fd1c-4375-a46c-556a81ce6703" 0.003
10.164.72.104 - - [12/Sep/2020:09:10:28 +0000] "GET /api/estate/low_priced HTTP/1.1" 200 12913 "-" "ISUCON Icetanuki alpha-0d6b07cf-27f6-435f-a9cf-b3c5241a0e4f" 0.006
10.164.72.104 - - [12/Sep/2020:09:10:28 +0000] "GET /api/estate/low_priced HTTP/1.1" 200 12913 "-" "ISUCON Icetanuki bottle-2cafa4a2-b9dd-4b70-aefc-e7fc20a1c8e2" 0.005
10.164.72.104 - - [12/Sep/2020:09:10:28 +0000] "GET /api/chair/search?heightRangeId=0&page=4&perPage=25 HTTP/1.1" 200 13242 "-" "ISUCON Nickel mobile-f6ffd245-dbb8-42e5-8966-99fc9900a446" 0.119
10.164.72.104 - - [12/Sep/2020:09:10:28 +0000] "GET /api/chair/low_priced HTTP/1.1" 200 10755 "-" "ISUCON Icetanuki alpha-0d6b07cf-27f6-435f-a9cf-b3c5241a0e4f" 0.056
10.164.72.104 - - [12/Sep/2020:09:10:28 +0000] "GET /api/estate/search/condition HTTP/1.1" 200 1563 "-" "ISUCON Icetanuki alpha-0d6b07cf-27f6-435f-a9cf-b3c5241a0e4f" 0.001
10.164.72.104 - - [12/Sep/2020:09:10:28 +0000] "GET /api/chair/low_priced HTTP/1.1" 200 10755 "-" "ISUCON Icetanuki bottle-dcd7b3ab-fd1c-4375-a46c-556a81ce6703" 0.063
10.164.72.104 - - [12/Sep/2020:09:10:28 +0000] "GET /api/estate/search/condition HTTP/1.1" 200 1563 "-" "ISUCON Icetanuki bottle-dcd7b3ab-fd1c-4375-a46c-556a81ce6703" 0.001
10.164.72.104 - - [12/Sep/2020:09:10:28 +0000] "GET /api/chair/low_priced HTTP/1.1" 200 10755 "-" "ISUCON Icetanuki bottle-2cafa4a2-b9dd-4b70-aefc-e7fc20a1c8e2" 0.065
10.164.72.104 - - [12/Sep/2020:09:10:28 +0000] "GET /api/estate/search/condition HTTP/1.1" 200 1563 "-" "ISUCON Icetanuki bottle-2cafa4a2-b9dd-4b70-aefc-e7fc20a1c8e2" 0.001
10.164.72.104 - - [12/Sep/2020:09:10:28 +0000] "GET /api/chair/search?heightRangeId=3&page=0&perPage=25 HTTP/1.1" 200 13305 "-" "ISUCON Web Browser alpha-66f7a70e-1776-494a-99e7-d1c772fe4ec9" 0.131
10.164.72.104 - - [12/Sep/2020:09:10:28 +0000] "GET /api/chair/search?kind=%E3%82%A8%E3%83%AB%E3%82%B4%E3%83%8E%E3%83%9F%E3%82%AF%E3%82%B9&page=0&perPage=25 HTTP/1.1" 200 13504 "-" "ISUCON Nickel beta-d5dbe943-085f-4e2a-8761-2b1616467ac1" 0.155
10.164.72.104 - - [12/Sep/2020:09:10:28 +0000] "GET /api/estate/search?page=0&perPage=25&rentRangeId=3 HTTP/1.1" 200 16645 "-" "ISUCON Icetanuki bottle-dcd7b3ab-fd1c-4375-a46c-556a81ce6703" 0.080
10.164.72.104 - - [12/Sep/2020:09:10:28 +0000] "GET /api/estate/search?page=0&perPage=25&rentRangeId=2 HTTP/1.1" 200 16211 "-" "ISUCON Icetanuki alpha-0d6b07cf-27f6-435f-a9cf-b3c5241a0e4f" 0.103
10.164.72.104 - - [12/Sep/2020:09:10:29 +0000] "GET /api/chair/search?heightRangeId=0&page=0&perPage=25 HTTP/1.1" 200 13083 "-" "ISUCON Nickel mobile-f6ffd245-dbb8-42e5-8966-99fc9900a446" 0.153
10.164.72.104 - - [12/Sep/2020:09:10:29 +0000] "GET /api/estate/search?doorHeightRangeId=2&page=0&perPage=25 HTTP/1.1" 200 16337 "-" "ISUCON Icetanuki bottle-2cafa4a2-b9dd-4b70-aefc-e7fc20a1c8e2" 0.101
10.164.72.104 - - [12/Sep/2020:09:10:29 +0000] "GET /api/chair/25161 HTTP/1.1" 200 592 "-" "ISUCON Nickel mobile-f6ffd245-dbb8-42e5-8966-99fc9900a446" 0.003
10.164.72.104 - - [12/Sep/2020:09:10:29 +0000] "GET /api/estate/search?page=0&perPage=25&rentRangeId=3 HTTP/1.1" 200 16645 "-" "ISUCON Icetanuki bottle-dcd7b3ab-fd1c-4375-a46c-556a81ce6703" 0.086
10.164.72.104 - - [12/Sep/2020:09:10:29 +0000] "GET /api/estate/search?page=3&perPage=25&rentRangeId=2 HTTP/1.1" 200 16131 "-" "ISUCON Icetanuki alpha-0d6b07cf-27f6-435f-a9cf-b3c5241a0e4f" 0.096
10.164.72.104 - - [12/Sep/2020:09:10:29 +0000] "GET /api/chair/search?heightRangeId=3&page=3&perPage=25 HTTP/1.1" 200 13005 "-" "ISUCON Web Browser alpha-66f7a70e-1776-494a-99e7-d1c772fe4ec9" 0.162
10.164.72.104 - - [12/Sep/2020:09:10:29 +0000] "GET /api/chair/10956 HTTP/1.1" 200 518 "-" "ISUCON Web Browser alpha-66f7a70e-1776-494a-99e7-d1c772fe4ec9" 0.001
